Date,Open,High,Low,Close,Volume,OpenInt,ticker
2016-08-11,42.623,43.761,42.248,43.31,1825916,0,OKE
2016-08-12,43.582,44.775,43.375,44.005,2029264,0,OKE
2016-08-15,44.239,44.7,43.891,43.93,2476343,0,OKE
2016-08-16,43.939,44.766,43.667,44.248,1579301,0,OKE
2016-08-17,44.135,45.066,43.788,45.038,1882904,0,OKE
2016-08-18,45.283,46.615,45.208,46.606,2268915,0,OKE
2016-08-19,46.436,46.832,45.968,46.691,2429620,0,OKE
2016-08-22,46.052,46.052,44.999,45.149,2226911,0,OKE
2016-08-23,45.074,45.705,45.074,45.348,1826270,0,OKE
2016-08-24,45.074,45.093,44.126,44.258,1394096,0,OKE
2016-08-25,44.323,44.447,43.901,44.165,1465944,0,OKE
2016-08-26,44.352,45.009,43.761,44.126,1392686,0,OKE
2016-08-29,44.126,44.54,43.732,44.483,1504284,0,OKE
2016-08-30,44.708,44.962,44.08,44.295,1607093,0,OKE
2016-08-31,44.015,44.512,43.732,44.041,2250888,0,OKE
2016-09-01,43.891,44.362,43.45,44.343,1844481,0,OKE
2016-09-02,44.896,45.901,44.831,45.328,2028842,0,OKE
2016-09-06,45.61,46.451,45.6,46.268,1890290,0,OKE
2016-09-07,46.324,47.094,46.227,46.887,2030695,0,OKE
2016-09-08,47.395,48.025,47.161,47.902,2433311,0,OKE
2016-09-09,47.179,47.245,45.742,45.845,2170595,0,OKE
2016-09-12,45.348,46.832,44.616,46.305,2721737,0,OKE
2016-09-13,45.564,45.675,43.647,44.098,4072906,0,OKE
2016-09-14,43.939,45.283,43.667,43.863,2766903,0,OKE
2016-09-15,44.06,44.708,43.836,43.985,2298663,0,OKE
2016-09-16,43.43,43.713,43.103,43.28,3972761,0,OKE
2016-09-19,43.713,44.953,43.553,44.512,2005052,0,OKE
2016-09-20,44.54,44.981,44.135,44.165,1633684,0,OKE
2016-09-21,44.803,46.013,44.671,45.968,2778190,0,OKE
2016-09-22,46.681,47.076,46.239,46.625,2345942,0,OKE
2016-09-23,46.39,46.991,45.516,45.666,2172656,0,OKE
2016-09-26,45.893,46.428,45.507,45.873,1714481,0,OKE
2016-09-27,45.216,45.911,44.616,45.835,1674016,0,OKE
2016-09-28,46.278,48.579,45.85,48.127,2968088,0,OKE
2016-09-29,47.902,48.428,47.311,47.846,2316443,0,OKE
2016-09-30,48.363,48.466,47.762,48.268,2183375,0,OKE
2016-10-03,48.307,48.484,47.347,48.006,1593569,0,OKE
2016-10-04,47.414,47.884,46.071,46.53,2085714,0,OKE
2016-10-05,47.01,47.385,46.353,46.569,2127368,0,OKE
2016-10-06,46.747,47.151,46.137,46.654,1513370,0,OKE
2016-10-07,46.935,47.037,46.06,46.361,1628915,0,OKE
2016-10-10,46.962,47.809,46.887,47.292,1433531,0,OKE
2016-10-11,47.282,47.452,46.278,46.794,1186980,0,OKE
2016-10-12,46.495,47.26,46.183,47.161,1161837,0,OKE
2016-10-13,46.671,47.086,45.986,46.776,1848747,0,OKE
2016-10-14,47.01,47.602,46.935,47.086,1957142,0,OKE
2016-10-17,46.991,47.236,46.4,46.445,1174417,0,OKE
2016-10-18,47.123,47.198,46.235,46.991,1080890,0,OKE
2016-10-19,47.563,48.528,47.461,47.94,1465235,0,OKE
2016-10-20,47.48,47.893,47.01,47.817,1075902,0,OKE
2016-10-21,47.432,47.648,47.25,47.555,858500,0,OKE
2016-10-24,47.555,48.09,46.56,47.311,1039704,0,OKE
2016-10-25,47.32,47.47,46.127,46.183,1576562,0,OKE
2016-10-26,45.723,46.39,45.225,46.239,2564869,0,OKE
2016-10-27,46.52,46.921,46.091,46.141,1631215,0,OKE
2016-10-28,46.15,46.758,45.445,45.826,1103225,0,OKE
2016-10-31,45.617,46.254,45.341,46.065,2046351,0,OKE
2016-11-01,46.587,46.654,45.455,46.187,2204462,0,OKE
2016-11-02,45.285,45.654,43.191,44.313,4731257,0,OKE
2016-11-03,44.59,44.656,44.0,44.171,1758395,0,OKE
2016-11-04,44.086,44.932,43.79,44.371,1818312,0,OKE
2016-11-07,45.15,45.769,45.027,45.73,1683128,0,OKE
2016-11-08,45.654,47.339,45.539,47.082,1817961,0,OKE
2016-11-09,46.644,47.51,45.949,46.977,2486176,0,OKE
2016-11-10,47.1,47.138,45.826,46.654,2258299,0,OKE
2016-11-11,46.407,46.596,45.113,45.578,1796182,0,OKE
2016-11-14,45.455,45.713,44.533,45.474,2133460,0,OKE
2016-11-15,46.33,47.747,46.121,47.49,2222840,0,OKE
2016-11-16,47.243,47.652,46.83,47.262,1762876,0,OKE
2016-11-17,47.652,48.147,47.357,47.395,1610694,0,OKE
2016-11-18,47.624,48.127,47.424,47.957,1156089,0,OKE
2016-11-21,48.613,50.277,48.213,50.144,3402482,0,OKE
2016-11-22,50.363,51.0,49.773,50.848,3445318,0,OKE
2016-11-23,50.325,51.608,50.001,51.314,1870305,0,OKE
2016-11-25,50.952,51.304,50.6,51.124,657378,0,OKE
2016-11-28,51.599,51.838,50.172,50.24,1254303,0,OKE
2016-11-29,49.126,50.334,48.47,49.878,2215253,0,OKE
2016-11-30,51.722,53.026,51.402,52.246,3124717,0,OKE
2016-12-01,53.159,53.264,51.361,51.762,1737476,0,OKE
2016-12-02,51.798,52.74,51.572,52.018,1602821,0,OKE
2016-12-05,52.437,53.739,52.142,53.663,2382419,0,OKE
2016-12-06,53.207,53.572,52.494,53.379,1770789,0,OKE
2016-12-07,53.369,54.301,52.512,54.301,1957471,0,OKE
2016-12-08,54.186,55.127,53.587,55.081,2008575,0,OKE
2016-12-09,55.157,55.299,54.159,54.225,1568977,0,OKE
2016-12-12,55.698,55.927,54.149,54.415,1835230,0,OKE
2016-12-13,54.387,55.443,54.073,54.947,2319736,0,OKE
2016-12-14,54.424,55.614,54.17,54.557,2876384,0,OKE
2016-12-15,54.034,55.623,53.559,54.9,2223138,0,OKE
2016-12-16,54.975,55.708,54.766,55.565,5328319,0,OKE
2016-12-19,55.747,55.766,55.051,55.262,1081635,0,OKE
2016-12-20,55.47,56.174,55.213,55.803,1535528,0,OKE
2016-12-21,55.898,56.298,55.68,55.68,1308474,0,OKE
2016-12-22,55.661,56.003,54.947,55.081,2164246,0,OKE
2016-12-23,55.203,55.937,54.967,55.822,931494,0,OKE
2016-12-27,56.099,56.564,55.631,56.145,1295909,0,OKE
2016-12-28,56.136,56.336,54.825,54.852,1332357,0,OKE
2016-12-29,54.843,55.284,54.766,55.147,1046792,0,OKE
2016-12-30,55.177,55.394,54.362,54.605,1336521,0,OKE
2017-01-03,55.299,55.974,54.643,55.88,1904684,0,OKE
2017-01-04,56.165,56.26,55.595,55.737,1809710,0,OKE
2017-01-05,55.965,56.231,55.433,55.956,1412367,0,OKE
2017-01-06,56.155,56.212,54.871,55.071,2326152,0,OKE
2017-01-09,54.815,55.299,54.367,54.673,2219515,0,OKE
2017-01-10,54.357,54.357,53.293,53.33,2728368,0,OKE
2017-01-11,53.616,54.501,53.483,54.463,1620034,0,OKE
2017-01-12,53.807,54.46,53.388,53.807,2029189,0,OKE
2017-01-13,53.626,54.129,53.474,53.559,1076399,0,OKE
